id,word,dialect,definitionEnglish,definitionNative,pos,domain,subdomain,exampleSentence1,exampleSentence1English,exampleSentence2,exampleSentence2English,additionalSentences,relatedWords,nounClass,verbExtensions,tamMarkers,register,audience,sourceType,provenance,copyright,dateCreated,createdBy
de8zk62bw,Abamanzi,Rutooro,"The hero ",,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 07:19:47.687+00,7ldvwi8jh
df1zm3dx6,Omukubi gwenkoko,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:38:27.004+00,7ldvwi8jh
dg9wds8fx,Kunonogorra,Mixed,To pluck,Kukongora,N,NAR,,Abeeka boona bali omukunonogorra ebin,"The whole family members are busy plucking groundnuts , and the garden is too big it will take time to finish them.","Ngonza muno omulingo bakunonogorramu ebihimba,abaana basemerire kukyega muka.","I really like the way how to pluck the beans, children should learn from home.",[],"Kucwa,",,[],[],general,general,original_composition,,Project_License,2026-02-19 18:19:26.269+00,7ldvwi8jh
dhc7z9p7t,Obutendebeki,Mixed,challenges/difficulties,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:16:45.537+00,1lzzop9e4
dip9ze8c9,Obukurau,Mixed,"Being old ",,N,GOV,,Obukuru magezi.,Being old is wisdom.,Eyeba Nkuru terya kayonga!,Does the old goat not eat young grass.,[],"wamagezi , wisdom",,[],[],general,general,original_composition,,Project_License,2026-02-22 11:03:37.091+00,wmqgng8ap
dkfozl0rj,Okaali,Mixed,King's pet name,Empaako y'omukama,ADJ,CUL,CUL-ROY,Engundu Zoona Okaali,Good Morning your Majesty,Goroobya Okaali,Good evening your Majesty,[],"Amooti, Akiiki, Adyeri,",,[],[],general,adults,original_composition,,Project_License,2026-02-17 01:52:53.378+00,ruom6sfi4
dkze9z2je,Enyunyuzi,Rutooro,,Star,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 06:31:25.321+00,7ldvwi8jh
dmjz1nbv2,OBUCULEZI,Mixed,,,N,SPR,,,,,,[],"Oburungi,",,[],[],general,general,original_composition,,Project_License,2026-02-24 05:23:56.264+00,ruom6sfi4
dnbwt0qpv,NYINAZAARA,Mixed,Mother in Law,Nyina Mukazi we,N,,,"Nyinazaara obu yaizire okutaaha, Mukowe akakora obugenyi bwamaani.","When the Mother in law came to visit, he prepared big party.","Nyinazaara akaleeta Oburo n'ebyokulya ebindi biingi,","On her official visit, his Mother in law  brought Millet flour and many food items.",[],"Nyokozaara, Nyina mwana,",,[],[],general,elders,original_composition,,Project_License,2026-02-20 04:30:31.637+00,ruom6sfi4
dptwbqdoj,Yabagambira,Mixed,He told them,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 06:35:35.229+00,1lzzop9e4
dq299nwjx,kuranga,Mixed,to introduce,kumanyisa,V,NAR,NAR-FOL,kuranga ekibi rundi ekirungi ekirukugenda kubaho,to introduce the good or bad thing which is going to happen,"kuranga abagenyi abali omunju ","to introduce victors who are in the house  ",[],"arangire,murangire,ndangire,omurangire",,[],[],general,general,original_composition,,Project_License,2026-02-16 11:29:08.776+00,7ldvwi8jh
ds9zcgc74,Ekihuumo,Mixed,folk song sang by women in praise of themselves.,ekizina kyabakaki obu baaba nibehaisa oburungi nokuteekana.,N,ART,,Abakazi bakazina nibehaisa abasaija bahulirize.,the women sing praising themselves and the men listened.,Bakajwara baitikiza habwekihuumo kyabu.,They dressed honorable as they sang ekihuumo.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 12:26:34.774+00,z7cmq5grs
dsiof6rjn,KUZIRA,Mixed," To Renounce bad  Behavior or Practice.",Kuleka Ekibi.,V,SPR,,,,,,[],"Kwegarukamu, Kuleka, Kwefubira,",,[],[],general,general,original_composition,,Project_License,2026-02-23 15:46:30.881+00,ruom6sfi4
dszh27liw,"KWIBIKA,",Mixed,,,V,SPR,,,,,,[],"AMAIZI, YESU, KUBATIZIBWA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 09:59:34.999+00,ruom6sfi4
dtvkfkd6x,Webundaze,Mixed,Be humble,webundaze muno,V,DLY,,Ninyebundaza kukusiima.,I'm humbled to thank you.,Nobwaraba ali muguda aikara ayebundaize.,"Although he is a rich person, he lives a humble life.",[],tayepaanka,,[],[],general,general,original_composition,,Project_License,2026-02-22 11:03:05.229+00,1lzzop9e4
dw70k5kkp,Ekisekeseke,Mixed,Large umbellifire plant,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:27:03.804+00,1lzzop9e4
dy3jdf1hq,Kujaika,Rutooro,"Meandering ",kwandara,N,NAR,NAR-PER,"Okujaika kintu kibi muno ,omukazi obwajaika kyaira bamweta bagajenjeza.",,omwana obwatahurra abazairebe akora ogwkwandara.,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:53:39.57+00,7ldvwi8jh
dz1hif9i4,Omugaso,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:42:14.5+00,7ldvwi8jh
e0smj5n5j,Obunyamarumbu,Mixed,stiffness,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:44:33.164+00,1lzzop9e4
e15xik9hi,Emizano,Mixed,games,,N,EDU,,Abantu bamanyire emizano nyingi.,People know many games.,Emizano esemeza abantu.,Games entertain people.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 14:35:27.857+00,wmqgng8ap
e23thl23s,Ekyokubiiha,Mixed,Myth,Ekitarumu mananu,N,NAR,NAR-CHI,Abaana embiihi zebisuba tibatekaana.,Those children who are myth cannot settle.,Mutabani womunyoro Katongole mbiihi yebisuba.,The son of Mr. Katongole is a myth.,[],Ebisuba,,[],[],general,general,original_composition,,Project_License,2026-02-24 04:07:16.64+00,7ldvwi8jh
e3xwa5au4,Abango,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
e5wiop109,EMIZIZO,Mixed,"Taboos ",Engenso  embi ezatangirwe,N,,,"NyinEka tarahira habwokuba obwacwa omwna ,omwana obwayegarukamu amugarra.",The family Head does not  swear not to forgive because when a Child repents will  accept him back.,EMIZIIZO nungi habwokuba etanga abantu kukora ebitahikire.,"Taboos are good because they hinder people to do what is  not proper. ",[],EMIZIRO,,[],[],general,general,original_composition,,Project_License,2026-02-21 08:22:33.869+00,ruom6sfi4
e64uv5920,Endingidi,Mixed,A tube Fiddle is a solo instrument with one string played with abow and accompanied by a song,Ekigambi Kya kaguha kamu omuteezi akiteera nakiziniraho,N,ART,,"Endingida agitiire kubi habwokuba tatire kubi ",The player forgot to wax on the bow,"Otaliteera Endingidi, otataire bubaziru ha karaso kayo / akateezo","Before playing the tube fiddle, always remember to put wax on the bow",[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 12:31:33.05+00,z7cmq5grs
e6ll8q4i8,kyakataano,Mixed,Friday,ebirobitaano.,N,,,"kiro kinu kyakataano twine kugenda hakyoto omuka, isenkuru itwe nuwe arukwija kutuganikiza, tindukwenda kumuferwa.","Today is Friday, we have to go for storytelling around the fire place at home, our grand father will be a story teller i don't want to miss him.  ",Nokimanya isenkuru nyowe ebyatugambiire hakyoto nkaba ntakabihurraga!!! kangende mpinduleho emyetwalize yange mubantu.,Can you imagine my grandfather the story was telling us at the fire place i never heard about it!!! let me go and change my behaviours in the community.,[],kyakataano,,[],[],general,general,original_composition,,Project_License,2026-02-19 18:56:19.085+00,7ldvwi8jh
e8ety70iq,OBUSATU,Mixed,Trinity is a word of Christian origin explaining the Nature  of God and His love to Humanity.,"Obusatu, kigambo ekyarugire omu bukristo nikisoborra ensisana eya Ruhanga nokugonzakwe hali Bantu.",N,SPR,,"Ruhanga aikara ali Ruhanga omu' baitu omu mirimoye akora nk'omuhangi, Nk'omucunguzi,kandi nk'omwoyo Owahabura abantu.","God is one entity but in His relevancy to humanity, He is the Creator  the father,  Redeemer the Son, and Holy Spirit the Counselor.  "," Obw'oyetegereza Obusatu, ozoora omugaso gwa Ruhanga omu bwomeezi bwawe.","When you understand the concept of Trinity, you understand  better the role of God in your life.",[],"Ruhanga Isiitwe, Omwana Nomwoyo Arukwera.",,[],[],general,general,original_composition,,Project_License,2026-02-22 17:47:39.822+00,ruom6sfi4
eame1l4f8,Ebizina byenganikyo,Mixed,short songs(sang during story telling to make it better and easy to understand),ekizina ekinyaizira hagati y'oruganikyo.,N,ART,,Ekizina kyoruganikyo kisemiizege muno abaana.,The song between the story impressed the children.,Beeyoongire kwetigerea oruganikyohabwekizina ekirukukwataho oruganikyo.,The song sang helped children to understand and enjoy the story.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 16:14:03.099+00,z7cmq5grs
ebwhscfgj,Kukeehya,Mixed,"Abbreviation ",kufunza,N,NAR,NAR-PER,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-24 09:10:39.777+00,7ldvwi8jh
ee56aieuq,Empunu,Mixed,Pig,,N,AGR,AGR-LVS,Empunu baitunga omu  maka.,Pigs are tame animals,Abantu baira tibalyaga mpunu.,The Banyoro and Batooro of long ago never used to eat pig meat.,[],pig meat,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:58:50.875+00,wmqgng8ap
efsun1icg,Omwisija gwente,Mixed,Brucellosis.,,N,AGR,,Omuswija gutorogya ente.,Brucellosis causes miscarriage in cows.,Omuswija gwente gurwara na abantu.,People also suffer from brucellosis.,[],Fever,,[],[],general,general,original_composition,,Project_License,2026-02-22 14:32:26.569+00,wmqgng8ap
ehtympuza,Entwe zoburo,Mixed,balls,,N,AGR,,Oburo bugira entwe.,Millets have balls.,Entwe zoburo bazigesa.,Millet balls are harvested.,[],ebisi,,[],[],general,general,original_composition,,Project_License,2026-02-19 20:20:00.697+00,wmqgng8ap
eifiyd8h5,Ekikaransi,Mixed,chair for siting on comfortably.,entebe y'okwikarraho,N,DLY,,Caali letera omugenyi ekikaransi.,"Please, bring another chair for the guest.",Ikarra hakikaransi enyakulihaihi nidirisa.,sit on the chair near the window.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 19:11:53.773+00,1lzzop9e4
em4fa10t3,Kuku kumbwa kw'itaka,Mixed,soil erosion,enjura kugwa nyingi ekatwara itaka,V,ENV,,Omuyaga mwingi  nagwo guhuha itaka eriru kworoba.,Strong winds also blow loose soils.,Kwaliirra kulinda itaka kutwarwa omuyaga n'omugezi.,Mulching protects soil surface running water and wind impacts.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 06:42:48.322+00,z7cmq5grs
emczsf7em,Enfuuzi,Mixed,orphans,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:43:58.752+00,1lzzop9e4
en6bxays2,Amaani g'izooba,Mixed,Solar system,amaani g'izooba agakozirwe kuleta ekyerere n'obutagasi.,N,ENV,,Izooba liina amaani gamasanyarazi habwokuba tigarukusiisa buhangwa nkebindi.,Solar is a clean source of power because its disadvantages are few.,Amaani g'izooba bagakoramu amasanyarazi gokuhweza nokucumba.,Energy from the sun can be converted into electricity heat or light.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-25 07:33:07.58+00,z7cmq5grs
enpgtvzc6,Kuhwa amani,Mixed,Weaken.,,N,GOV,,Obulemi bwa Bunyoro na Tooro bukamarwa amaani.,The governance in Bunyoro and Tooro was weakened.,Abanyoro na Abatooro bahati tibakyali nka abaira .,The Banyoro and Batooro of today are not as those of the past.,[],"kuchekebwa,  tibarukusisana",,[],[],general,general,original_composition,,Project_License,2026-02-22 07:07:10.867+00,wmqgng8ap
eqfww8mhc,Kukira,Rutooro,Heal,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 07:39:03.612+00,7ldvwi8jh
ercdl91ti,ABAHEREZA,Mixed,,,N,SPR,,,,,,[],"Abaliisa, Abasesedoti, Abahuule, Abasomesa, ",,[],[],general,general,original_composition,,Project_License,2026-02-24 07:50:31.463+00,ruom6sfi4
es8pzlhp0,kwega,Mixed,learn,kukwata,V,NAR,NAR-FOL,kwega kubaza mubantu kikuru muno.,"learning to speak in public is very important. ",kwega nkoku bacumba ebyokulya ebirungi.,learning how to cook good food.,[],"kumanya,kwetegereza",,[],"[""T-PAST""]",general,general,original_composition,,Project_License,2026-02-16 12:17:57.756+00,7ldvwi8jh
esb7cctbo,Tweyongereyo,Mixed,let us extend,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 06:38:26.962+00,1lzzop9e4
esznzo7dv,Ekibira,Rutooro,Forest,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 07:10:38.655+00,7ldvwi8jh
euh8g9ksi,Kusiima,Mixed,appreciating,nsimire,V,DLY,,Kansiime emirimo eyorukukora.,I appreciate the you are doing.,Ninsiima embabazi onyolekeze.,I appreciate the love you have shown me.,[],otyo muno(thank you),,[],[],general,general,original_composition,,Project_License,2026-02-22 08:33:56.664+00,1lzzop9e4
exxmtcmb2,Ekitonsa,Mixed,large mashroom,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:32:02.206+00,1lzzop9e4
eygrwdmyl,Empogora zebinyobwa,Mixed,"The cooked groundnuts with hasks ",Ebyensusu,N,DLY,,"Ebinyobwa osobora kubirya bibisi bitakomere, Empogora rundi ebyomere.","Groundnuts can be eaten when they still fresh, cooked with hasks or dry.",Obinyobwa  twihamu emikubi  nyingi.,"We have different types of source in groundnuts. ",[],Binyobwa,,[],[],general,general,original_composition,,Project_License,2026-02-21 18:28:56.271+00,7ldvwi8jh
ez0ndat6r,Bali,Mixed,those people,abantu bali,N,DLY,,Bali abantu baizirege hanu ijo.,Those people came here yesterday.,Abantu bali nibasobora omulimo ogu.,Those people are able to do that work.,[],abantu,,[],[],general,general,original_composition,,Project_License,2026-02-22 10:26:03.899+00,1lzzop9e4
ez2rwq28e,kuhuliriza,Mixed,"to listen ",okuhuliriza kikuru muno muno,V,NAR,NAR-FOL,kuhliriza kintu kikuru muno muno kiretaho obusinge.,"listening is very, very important it brings peace. ",kuhuliriza kukonyera abantu kukora ebihikire omubwire obunyakuhikire.,listening helps people to do right things at a right time,[],"ohulirize, muhulirize. muhulirize",,[],[],general,general,original_composition,,Project_License,2026-02-17 01:42:35.614+00,7ldvwi8jh
ezvzoc92j,Obudoma,Mixed,stupidity,,N,EDU,,Obudoma ndwaire.," Stupidity is sickness.",Owawe kudoma hakire afa.,A person to be stupid would rather die.,[],"obutamanya, obudomadoma",,[],[],general,general,original_composition,,Project_License,2026-02-18 12:39:58.87+00,wmqgng8ap
ezwdcfssl,Abaraha,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
f0qzlbsbd,Kweragira,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:47:56.735+00,7ldvwi8jh
f0tjiz17n,Bunabi,Mixed,prophecy,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:34:45.985+00,1lzzop9e4
f3cwfc4e6,kugaruka,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:25:01.328+00,7ldvwi8jh
f3h2sr8sy,Abasazima,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
f5l7sa65r,Ekisiika,Mixed,Wall,Orusiika,N,NAR,NAR-CHI,kiteeke hakisiika buliomu  akirole.,''Put it on the wall so everyone to see.'',leka kurubatira omumwirima otaija kuhumira ekisiika.,''Do not walk in the darkness you might bump into the wall.'',[],Ebisiika,,[],[],general,general,original_composition,,Project_License,2026-02-24 08:22:06.752+00,7ldvwi8jh
f5xg62py5,Emikingiro,Mixed,contour planting,Emyekiiro enyakwegemere enyakutebwa harusozi,N,ENV,,Embibo ye yoona ekatwaarwa omugezi habwokuba akeebwa kuta emikingiro harusozi.,ALL THE SEEDS WERE WASHED AWAY BY RAIN WATER BECAUSE HE LACKED CONTOURS TO PROTECT EROSION.,Harusozi bataho emikingiro yakutanga omugezi kandi nambere haterekeriire otaho emyekiiko.,"When you dig on the hill, you put curved terraces to protect soil erosion.",[],,,[],[],general,general,original_composition,,Project_License,2026-02-25 07:25:41.874+00,z7cmq5grs
f6l9zo9v9,Abatwairwe,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
f6moorodl,Kusorra,Mixed,digging(surface),,V,AGR,,Omukozi alimire nasorra.,The worker has dug on the surface only.,Banza osorre nukwo ohange.,First do shallow digging then dig deep.,[],on top(haruguru),,[],[],general,general,original_composition,,Project_License,2026-02-19 18:18:37.747+00,wmqgng8ap
f9prk3q5t,Ekiguude,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:49:14.214+00,7ldvwi8jh
fb7wfnnj2,Abanyamirwa,Mixed,Ritualists,"Abakozi Bemirwa ",N,,,abanyamirwa barumu ebitongole bingi,"Ritualists are divided in different sections ",Abanyamirwa ba Tooro boona bakyali bato,the ritualists in Tooro most of them are still young people,[],"Omujaguzi, Abakondere, Omweganywa",,[],[],general,general,original_composition,,Project_License,2026-02-17 06:24:47.484+00,ruom6sfi4
fbmzilyan,Kwoma,Mixed,dry,,V,AGR,,Ebinyansi byomere tubyokye.,The grass is dry we can burn it.,Muhogo bakagyasa bagyanika eyomere.,The sliced cassava is now dry.,[],kukamuka.,,[],[],general,general,original_composition,,Project_License,2026-02-19 17:32:14.604+00,wmqgng8ap
fc2uo2b75,Ekicumuro,Mixed,a burnt stick in fire,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:25:56.071+00,1lzzop9e4
fdl4rrs3h,Omuragora,Mixed,seeds,,N,AGR,,obubabuhunika hasigarho omuragura.,When millet is put in the granary seeds remain.,Omuragara baguhunikire omu kitundwa.,Seeds have been stored in the grass storage.,[],seeds,,[],[],general,general,original_composition,,Project_License,2026-02-19 20:40:19.998+00,wmqgng8ap
ffjcpn93m,AMASU,Mixed,,,ADJ,SPR,,,,,,[],"Kubawenka, Kutabanabantu,",,[],[],general,general,original_composition,,Project_License,2026-02-23 18:30:39.371+00,ruom6sfi4
fgkvk8pmo,Akacumu,Mixed,Pen,,N,EDU,,Akacumu kahandiika kurungi.,The pen writes well.,Obucumu bukozesebwa mukuhandikisa.,Pens are used for writing.,[],"fountain pens, ball point pens, bic pen",,[],[],general,general,original_composition,,Project_License,2026-02-18 13:15:37.586+00,wmqgng8ap
fhk9yuntc,Omwekengi,Mixed,careful indeed,,N,EDU,,Mukuru w'isomero mwekengi mukuru muno.,He is a very careful headteacher.,Mukaziwe akerinda ha isomero.,The wife cared for herself while at school.,[],"reserved, self respect, disciplined",,[],[],general,general,original_composition,,Project_License,2026-02-18 15:27:32.18+00,wmqgng8ap
fjkcb8ieu,Kwikara,Mixed,To stay,Kugumaho,V,NAR,NAR-FOL,Kwikara hamu  nka nyin'emu,To stay together like brothers and sisters,Kwikara omukikaro kimu nikujwahya wewe,To stay in the same place makes you tired.,[],"Ikara,ikaraho, baho,gumaho",,[],[],general,general,original_composition,,Project_License,2026-02-16 08:14:15.463+00,7ldvwi8jh
fjraecq1w,Obutafayo,Mixed,Carelessness(not giving enough attention which can cause mistakes),obutaba nobujunanizibwa nikisoborakuleta ensobi,V,DLY,,"Ogu abantafayo, ntabiganya.",That person is not responsible.,"Habwaki oba ntafaho, mali torugunya ekintukyona?",Why are you careless surely are you not caring at all?,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 20:12:15.176+00,1lzzop9e4
flsvplo4y,Ninkusaba,Mixed,,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 06:37:33.638+00,1lzzop9e4
fm3qp4bhk,kinu,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:40:54.306+00,7ldvwi8jh
fmc5z4m13,Okuboneka,Mixed,Eating of the King,"Omukama aboneka, Talya.",V,,,Omukama  naalya Muleke kutooka,The king is eating don't make noise,Omukama amazire Kuboneka,The King has finished eating,[],"Kulya, Kunywa",,[],[],general,general,original_composition,,Project_License,2026-02-17 02:55:26.686+00,ruom6sfi4
fmxqf4qg1,kusiba,Mixed,to tie,kusiba ekintu nokisibikisa omuguha rundi ekintu kyona,V,,,Kusibika embuzi nomuguha hakiti,To tie a got with a rope,kusiba emiguha yokutunda,To tie ropes for sale,[],"siba,asibire,kuboha",,[],[],formal,general,original_composition,,Project_License,2026-02-16 14:22:50.964+00,7ldvwi8jh
fnvkwtmg7,Abagizi,Rutooro,Confidant Workers of the King,Abakozi abesigwa ab'omukama,N,,,Omukama akeeta abagizi be yabatuma kumukorra emirimo etali emu,"The king called his trusted workers and assigned them different assignments. ","Abagizi b,omukama tibali boona abakora buli kiro",Not all Bagizi who do every day duty.,[],"muhereza, Mukoyezi",,[],[],general,general,original_composition,,Project_License,2026-02-17 05:20:12.866+00,ruom6sfi4
fpyftw9o8,Obujabara,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:11:46.631+00,7ldvwi8jh
fq43914q8,Emikonde,Mixed,banana stem,,N,AGR,,emikonde yebitooke eribwa ente.,Banana stems are eaten by cows.,Emikonde eyalirra engonjo zebitooke.,Banana stems are used to mulch plantations.,[],emigogo,,[],[],general,general,original_composition,,Project_License,2026-02-20 08:26:18.529+00,wmqgng8ap
fr02rhuat,Obuhangwa,Mixed,Environment(surroundings in which people and animals live),,N,ENV,,Omuyaga gunagire enjuye babwokutema emiti eyali emwehinguliriize.,The wind attacked the house because of cutting the trees around his house.,"Ebentu ebitwehinguliriize bitaha ebyokulya, amaizi n'erwooyarwokuhikya.","The things around us provide us with food, water and air.",[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 15:15:36.349+00,z7cmq5grs
fsol11yrm,Enguha,Mixed,Ticks,,N,AGR,,"Enguha irwaza ente.
",Ticks cause cows to be sick.,"Ente ezine enguha baifuhira.  ",Cows with ticks should be sprayed,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 14:40:58.169+00,wmqgng8ap
ftaa46ufr,"MUSANA,",Mixed,,,ADJ,SPR,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 08:44:36.061+00,ruom6sfi4
ftlitcqa6,Emikakaro,Mixed,Dried Banana,Embiira,N,CUL,CUL-FOO,Binu ebitooke babihaata babyanikira/ babyengesa.,"These  are multipurpose  types of bananas which can be use and treading juice. ","Emikakaaro bagijojeza, bagyanika bagyahura.","These bananas are fermented, dried and kept.",[],embiira eyanikiirwe.,,[],[],general,general,original_composition,,Project_License,2026-02-21 11:51:25.194+00,7ldvwi8jh
ftzhdqrdh,Emiringo,Mixed,types,,N,AGR,,Ebitooke byemiringo nyingi.,Bananas are of different types.,Haroho abantu abatalya ebitooke.,There are some people who do not eat bananas.,[],ebika,,[],[],general,general,original_composition,,Project_License,2026-02-20 08:10:55.55+00,wmqgng8ap
fv9nr67kf,akoraheeka,Mixed,"the luggage will carry ",ekyorukugonza,V,NAR,NAR-FOL,okaraheeka tokaisa rume,"the luggage you will carry, don't wetted it.",orufumo runu nirwegesa omuntu kuha ekitinisa omulimogwe.,"this proverb tells how you supposed to respect your work. ",[],"kuheeka,heeka, kuhimba.",,[],[],general,general,original_composition,,Project_License,2026-02-17 21:55:04.739+00,7ldvwi8jh
fvs39ujzu,Ebizina by'enzaarwa,Mixed,Traditional folk songs(songs handed to us from generation to generation),Ebizina ebyaziriirwe baisenkuru itwe abo ira habwemikore eyobusi bwensi.,N,ART,,Ekizina kibaire kya ira kwo.,The song he presented was truly of long ago.,Ekizinakye kibaire nikikwataho hakugesa oburo.,The folk he presented was related to millet harvesting.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 10:00:46.478+00,z7cmq5grs
fwxcliok7,Amagita .,Mixed,Oil,,PART,AGR,AGR-LVS,Ebinyobwa birumu amagita.,Ground nuts have oil.,Amagita galeta ebisajwa.," 0il has fats.",[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 12:12:55.888+00,wmqgng8ap
fxh4meex5,Balimi,Mixed,they grow crops,,N,AGR,,Abanyoro na Abatooro boona balimi.,The Banyoro and Batooro both grow crops.,Abasaija na bakazi balimi.,Both men and women grow crops.,[],baliisa,,[],[],general,general,original_composition,,Project_License,2026-02-19 16:21:30.598+00,wmqgng8ap
fy38o2t88,Kugunura,Mixed,Widening eyes,Kugunura Amaiso,ADJ,NAR,NAR-FOL,Engo yagunura amaiso,The leopard widened its eyes,Omukazi yagunura amaiso,The woman widen her eyes,[],"agunwire,gunura,egunwire",,[],[],general,general,original_composition,,Project_License,2026-02-16 08:29:52.397+00,7ldvwi8jh
g3rtunvf1,Ekutiya,Mixed,half pet,ekipumpulira ky'omunda.,N,DLY,,Abandize yajwara ekipumpulira omunda.,She first dressed a half pet before putting on the wrapper.,Ekutiyaekonyera ekitambi obutakwebohaboha.,The half pet protects the lower wrapper to b tidy.,[],akakoohi k'omunda,,[],[],general,general,original_composition,,Project_License,2026-02-22 09:46:50.07+00,1lzzop9e4
g4z9dw08h,Amooti,Mixed,Pet name,Mpaako,N,,,AMOOTI  erukwa abarongo Nyangoma na Isingoma,Pet name given to the first twin Isingoma or Nyangoma,Amooti tekangira [kugarukira] ha Barongo bonka nabantu abandi bagirukwa.,Amooti can also be given to any other Person,[],Empako,,[],[],general,general,original_composition,,Project_License,2026-02-18 12:26:57.68+00,ruom6sfi4
g592uj053,Kusereka,Mixed,Hiding,,V,DLY,,Nserekire kimu nasonseka hara.,I hid it very far.,Osereke obudikire kimu.,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 08:16:11.466+00,1lzzop9e4
g5b9h0sbq,nyantagambirwa,Mixed,mischievous,Entahurra,V,NAR,NAR-FOL,nyatagambirwa akatangatangana obuzibu mubwomezibwe.,the person don't want listen meats problems in life.,nyantagambirwa akaheeka orunaku,The person who is unlisten go problems.,[],"entahurra,obutagambirwa",,[],[],general,general,original_composition,,Project_License,2026-02-17 21:55:56.74+00,7ldvwi8jh
g5tynwer9,Kusweerwa okali muto,Rutooro,early marriages,kusweera nokuserwa kara otakakuzire kurungi.,V,ENV,,Muhara wange akansweerwa kara y'azaara anaana baingi habwo kucwereerra.,My daughter had early marriage and frequent pregnancies.,Akazaara kara kandi baingi bamusaba itaka lyamubura.,He started producing early and later the many children demanded for land which he didn't have.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 09:17:11.119+00,z7cmq5grs
g68telcw8,Kwogya,Rutooro,To wash,Kwecuma,V,NAR,NAR-CHI,"Omwana omurofu , obwatagira nsoni darawe omubantu ahangalikirwe,aba nyatagambwaho omurole nkooku yayemerra eminogo.",The child was given  names like dirty boy,Hingura hakanyuma mwana wange kiki? baragira kiki ekagyaha?,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:56:23.39+00,7ldvwi8jh
g7sxdai8m,Kutabangura orwooya,Mixed,Air pollution,Emiika/orwooya orubi oruli mumwaanya niruleetwa ebintu ebitali bimu nka amakooro.,V,ENV,,Emiika eyakugenda mumwaanya neruga mubiruka rundi mu makoorro yakabi habwomeezi bwaitu.,Polluted air can be very harmful to our health.,Kubyaara emiti nikikoonyera kukeehya obuleemeziobworooya rubi mumwaanya.,Planting trees can reduce the problem caused by pollution.,[],kusiisa orwooya(spoil the air),,[],[],general,general,original_composition,,Project_License,2026-02-22 20:21:18.906+00,z7cmq5grs
